NFE2	MEF2C	0.516754336112841	0.03554685837786068
NFE2	FOSL1	0.5162042519720803	0.0357405772868778
NFE2	JUND	0.5032761625551152	0.040593527773342124
NFE2	DLX1	0.4974800843900775	0.04296692615685098
NFE2	TP63	0.49346556458135427	0.044687327209672965
NFE2	ZNF691	0.49341282967426475	0.044710354988992826
NFE2	GATA2	0.49037292024291435	0.046056957547483665
CTCFL	FOXL2	0.728063336359261	0.004055055326728004
CTCFL	MNX1	0.6908807897192126	0.006001494480969676
CTCFL	POU6F2	0.6847020495396363	0.006403243582909019
CTCFL	LHX6	0.6844167295768391	0.006422415520202851
CTCFL	PAX6	0.6750063188286174	0.007087068936277596
CTCFL	TAL1	0.643185564159597	0.009868843065522374
CTCFL	DDIT3	0.6401973193554836	0.01017894095255319
CTCFL	LBX2	0.6183449933383814	0.01275223951057297
CTCFL	CEBPG	0.6105592191997864	0.013813310688986846
CTCFL	STAT5B	0.603784072923153	0.014805763595335517
CTCFL	FOXP2	0.5756683187920775	0.019711671978693425
CTCFL	BARX1	0.5634473872865758	0.0223023549087729
CTCFL	MAFG	0.5561562679524916	0.02400072010369886
CTCFL	GRHL1	0.5341183532587912	0.02992188166190865
CTCFL	ONECUT2	0.5321910546261466	0.03050150695519974
CTCFL	CREB3L4	0.5300063002049207	0.031171538222694962
CTCFL	MEF2C	0.5143506150043042	0.036400789003969175
CTCFL	FOSL1	0.5138030896207095	0.03659801304377566
CTCFL	JUND	0.5009351361702046	0.04153675650943057
CTCFL	DLX1	0.49516601889249456	0.043950784034754276
CTCFL	TP63	0.4911701729203131	0.045700126636329566
CTCFL	ZNF691	0.49111768331355393	0.04572353898506037
CTCFL	GATA2	0.48809191424631376	0.04709250351276937
FOXL2	MNX1	0.6817772675553605	0.006602447158912217
FOXL2	POU6F2	0.6756799427212482	0.007037343441076479
FOXL2	LHX6	0.6753983823312221	0.007058086150924099
FOXL2	PAX6	0.6661119696505284	0.007776606143370134
FOXL2	TAL1	0.634710507209213	0.010773134250961172
FOXL2	DDIT3	0.631761637581266	0.011106250697993437
FOXL2	LBX2	0.6101972528952715	0.013864664922334546
FOXL2	CEBPG	0.6025140694908352	0.014999321559647255
FOXL2	STAT5B	0.5958281972180682	0.016059313492479434
FOXL2	FOXP2	0.5680829156702436	0.021283294171292835
FOXL2	BARX1	0.5560230155937219	0.024032886380017805
FOXL2	MAFG	0.5488279690806581	0.02583250645889439
FOXL2	GRHL1	0.5270804411625701	0.03209090914650018
FOXL2	ONECUT2	0.5251785379470216	0.03270235511799794
FOXL2	CREB3L4	0.5230225713580704	0.03340892602774995
FOXL2	MEF2C	0.5075731762719498	0.03891491337500425
FOXL2	FOSL1	0.5070328654607371	0.03912229854628446
FOXL2	JUND	0.4943344690469645	0.044309516436239774
FOXL2	DLX1	0.4886413696406225	0.04684106262356293
FOXL2	TP63	0.4846981756930919	0.048674060321538044
FOXL2	ZNF691	0.4846463777256222	0.04869858394448924
MNX1	POU6F2	0.6411726413240784	0.010076703356165666
MNX1	LHX6	0.6409054603593183	0.010104610860390667
MNX1	PAX6	0.6320933092646362	0.011068290638481623
MNX1	TAL1	0.6022955346942532	0.015032873650770369
MNX1	DDIT3	0.59949726526412	0.015468961939139958
MNX1	LBX2	0.579034184131413	0.01905066023719564
MNX1	CEBPG	0.5717433846186146	0.020510388019141117
MNX1	STAT5B	0.5653989630757453	0.021867734281701495
MNX1	FOXP2	0.5390706464726905	0.028480418226692915
MNX1	BARX1	0.5276266513245943	0.031917334616207264
MNX1	MAFG	0.5207990593160893	0.034152877705576415
MNX1	GRHL1	0.5001621881647103	0.04185272951661372
MNX1	ONECUT2	0.4983574160660377	0.042599405477551665
MNX1	CREB3L4	0.4963115557332934	0.043461103101559366
POU6F2	LHX6	0.6351736635310385	0.010721703030614682
POU6F2	PAX6	0.6264403219688365	0.011732824408173824
POU6F2	TAL1	0.5969090372325027	0.015883182081639243
POU6F2	DDIT3	0.5941357935087119	0.016338899545880612
POU6F2	LBX2	0.5738557194352171	0.02007673810418851
POU6F2	CEBPG	0.5666301235820966	0.02159775372674866
POU6F2	STAT5B	0.5603424419759667	0.02301099550274303
POU6F2	FOXP2	0.5342495868737622	0.02988279918046768
POU6F2	BARX1	0.5229079385757863	0.03344689936583528
POU6F2	MAFG	0.516141407632664	0.03576277259946734
POU6F2	GRHL1	0.4956890977932526	0.04372653894926154
POU6F2	ONECUT2	0.4939004662763518	0.04449784645845291
POU6F2	CREB3L4	0.4918729026449022	0.04538777388169741
LHX6	PAX6	0.6261792800609307	0.011764427695896128
LHX6	TAL1	0.5966603012101539	0.015923549519795542
LHX6	DDIT3	0.5938882131157301	0.01638019205772877
LHX6	LBX2	0.5736165898859038	0.02012538331674468
LHX6	CEBPG	0.5663940049873166	0.021649282370310004
LHX6	STAT5B	0.5601089435005264	0.023065152674781216
LHX6	FOXP2	0.5340269614670561	0.02994912777694072
LHX6	BARX1	0.5226900393104327	0.033519194387898646
LHX6	MAFG	0.5159263280263989	0.03583883364782058
LHX6	GRHL1	0.49548254080246146	0.043814960502965294
LHX6	ONECUT2	0.49369465462037926	0.04458742071767123
LHX6	CREB3L4	0.4916679358883721	0.04547866905083128
PAX6	TAL1	0.5884565004132085	0.01731188610386253
PAX6	DDIT3	0.5857225272368917	0.017799985858265695
PAX6	LBX2	0.5657296293696726	0.02179490556154095
PAX6	CEBPG	0.558606351644073	0.02341660140254449
PAX6	STAT5B	0.5524077068207169	0.0249215605031547
PAX6	FOXP2	0.5266843398728457	0.032217345541707305
PAX6	BARX1	0.5155032951071511	0.03598888542768315
PAX6	MAFG	0.5088325816979713	0.03843557130664215
PAX6	GRHL1	0.488669887011245	0.046828047287047245
PAX6	ONECUT2	0.4869065834301095	0.047639287861697674
PAX6	CREB3L4	0.4849077311351941	0.048574965887728326
TAL1	DDIT3	0.5581107370603675	0.023533647116634752
TAL1	LBX2	0.5390603327378899	0.028483350012095968
TAL1	CEBPG	0.5322728564212887	0.030476688867015097
TAL1	STAT5B	0.5263664245012826	0.03231916874735687
TAL1	FOXP2	0.5018556935333676	0.041163396516927055
TAL1	BARX1	0.491201739066694	0.045686052407959955
TAL1	MAFG	0.48484549254314163	0.04860437730527565
DDIT3	LBX2	0.5365558545154776	0.02920388914438168
DDIT3	CEBPG	0.5297999128631574	0.031235556136085984
DDIT3	STAT5B	0.5239209222687644	0.03311275867008881
DDIT3	FOXP2	0.4995240683350077	0.04211530384056247
DDIT3	BARX1	0.48891961221819197	0.046714218726110195
DDIT3	MAFG	0.482592896862169	0.04968026062156687
LBX2	CEBPG	0.5117158627278438	0.037359224050590396
LBX2	STAT5B	0.5060375440438696	0.03950708167560399
LBX2	FOXP2	0.482473445871241	0.049737936331869646
CEBPG	STAT5B	0.4996658679309867	0.04205682123120982
